interview__key	interview__id	interview__status	responsible	interviewers	rejections__sup	rejections__hq	entities__errors	questions__comments	interview__duration	n_questions_unanswered
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	100	ms_int20	1	0	0	0	0	00.00:13:08	0
23-09-67-61	a729fabfb3394568b140ecb334971f83	100	ms_int5	1	0	0	0	0	00.00:03:10	0
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	100	ms_int22	1	0	0	0	0	00.00:02:47	0
07-33-05-72	ab86b08931c743298106644c849b1ba7	100	ms_int22	1	0	0	0	0	00.00:03:38	0
96-59-78-15	ab9e3fe5715c45ccaa20df061c56c91f	100	ms_int8	1	0	0	0	0	00.00:07:00	0
37-58-30-47	abf142146c1e434da615c608e6b9bdcb	100	ms_int3	1	0	0	0	0	00.00:01:58	0
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	100	ms_int8	1	0	0	0	0	00.00:01:32	0
94-56-51-12	b3903aa45667489ca8b01131791b7e42	100	ms_int20	1	0	0	0	0	00.00:05:34	0
64-35-72-50	b423e92ac11f4fc3967f80b53d17383b	100	ms_int6	1	0	0	0	0	00.00:04:28	0
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	100	ms_int22	1	0	0	0	0	00.00:02:34	0
45-73-15-00	b6545b4502844d9b97ffd61648fca336	100	ms_int2	1	0	0	0	0	00.00:04:51	0
76-05-90-33	b8ba71d0f839452b89d301617ada73e2	100	ms_int5	1	0	0	0	0	00.00:01:25	0
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	100	ms_int8	1	0	0	0	0	00.00:01:51	0
39-84-42-50	ba68bd7afaef4d9d8bf4f728f0c42e19	100	ms_int2	1	0	0	0	0	00.00:04:09	0
92-65-95-61	bd57ddba1cfe405c8e3eda44afb8ac78	100	ms_int5	1	0	0	0	0	00.00:01:36	0
50-69-66-89	bd5a1d74cccf40b69addfc12261ef5ce	100	ms_int3	1	0	0	0	0	00.00:01:14	0
12-84-78-33	bf1e620b4b124e1cacae5a06b9ef8f78	100	ms_int5	1	0	0	0	0	00.00:01:22	0
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	100	ms_int8	1	0	0	0	0	00.00:02:56	0
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	100	ms_int8	1	0	0	0	0	00.00:03:08	0
53-12-45-39	c21532e85c064a5ea25ac1bfe999da5e	100	ms_int5	1	0	0	0	0	00.00:01:59	0
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	100	ms_int8	1	0	0	0	0	00.00:08:03	0
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	100	ms_int8	1	0	0	0	0	00.00:02:40	0
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	100	ms_int20	1	0	0	0	0	00.00:05:42	0
41-25-19-73	d1a91767e81949e18ff8cd13036284a1	100	ms_int6	1	0	0	0	0	00.00:13:00	0
43-02-69-84	d2395b0704094ec8bb631192404a237c	100	ms_int11	1	0	0	0	0	00.00:02:32	0
36-52-66-20	d5769f80081e47e29538b59bd2c254dc	100	ms_int8	1	0	0	0	0	00.00:03:03	0
59-70-78-64	d5d082c966ce41148f47dcd1ffa80c37	100	ms_int8	1	0	0	0	0	00.00:04:05	0
64-31-04-56	d7bdba61aee24954ba9d5dbf054c77de	100	ms_int8	1	0	0	0	0	00.00:07:53	0
75-73-20-30	d8c33e5494cc41a9beb1c67230fcebda	100	ms_int8	1	0	0	0	0	00.00:02:10	0
31-74-35-44	dabe6abec246473cb811c4a71300c9e2	100	ms_int11	1	0	0	0	0	00.00:07:27	0
74-88-79-32	dcc9ce5106b94902a4d97525199f6346	100	ms_int8	1	0	0	0	0	00.00:03:24	0
42-78-13-15	ded26e97888842ef974b10a2cdda59af	100	ms_int8	1	0	0	0	0	00.00:03:01	0
89-85-11-36	dee7ef0563a44c848e495007e65d4db1	100	ms_int10	1	0	0	0	0	00.00:04:31	0
19-56-88-04	e209cf3caef54e13ab3a2e8e49e1657a	100	ms_int8	1	0	0	0	0	00.00:04:14	0
22-14-91-23	e4538fbcb13c45a99544ad9db8c347f6	100	ms_int8	1	0	0	0	0	00.00:05:12	0
42-49-58-34	e6e180ee57bb4a4eab2357447e06493b	100	ms_int20	1	0	0	0	0	00.00:11:09	0
82-36-49-55	e7465eae345d44fba72b7fb13e9867bd	100	ms_int20	1	0	0	0	0	00.00:09:15	0
73-00-39-45	ea3317db82be4a48b7bcd3ab0201a55d	100	ms_int20	1	0	0	0	0	00.00:04:32	0
43-71-64-67	ec8b98d07e894b41b0ece0dbb056b671	100	ms_int8	1	0	0	0	0	00.00:01:13	0
99-58-13-50	ec9dcb8ddf1542b18afc023f42277223	100	ms_int20	1	0	0	0	0	00.00:03:11	0
99-87-26-22	ecab7a9f96e947f5877761f2b5b5a48e	100	ms_int8	1	0	0	0	0	00.00:01:36	0
59-38-37-82	ed244c0867a242399dff518ae0193c5d	100	ms_int11	1	0	0	0	0	00.00:03:01	0
22-02-40-78	f4e4ee9bed1746d1be68bc8243143eaf	100	ms_int2	1	0	0	0	0	00.00:01:53	0
05-25-08-51	fc104dd179a84960ac097abae65ac9c5	100	ms_int11	1	0	0	0	0	00.00:03:02	0
60-23-54-42	fca17fc9882048b183098bf8b542e836	100	ms_int2	1	0	0	0	0	00.00:04:22	0
22-93-10-90	fcea95936fa24510927bfe849bd6acfe	100	ms_int8	1	0	0	0	0	00.00:00:49	11
34-10-04-46	ffe5404caf9b4b1d95e60b60edcc10be	100	ms_int22	1	0	0	0	0	00.00:04:49	0
08-05-90-68	0404194983ad4b95a1c2ab252985fd50	100	ms_int5	1	0	0	0	0	00.00:04:55	0
64-94-72-92	07626e281ee043ee8dd2386f03450df6	100	ms_int5	1	0	0	0	0	00.00:02:04	2
67-21-34-07	0824d28c714549a49036aefa9f521bb7	100	ms_int5	1	0	0	0	0	00.00:04:47	0
05-83-70-13	098f114cf0f94c01915a3c0d35e2ea23	100	ms_int21	1	0	0	0	0	00.00:02:25	0
20-03-76-24	09fd1150f1de4cc088819b4a01921bee	100	ms_int21	1	0	0	0	0	00.00:03:27	0
60-27-11-00	0a56981541a240d7a857a76d6b81f357	100	ms_int7	1	0	0	0	0	00.00:01:03	0
44-95-44-65	0a5a72abda8545c5856db0b1c0b40ce0	100	ms_int5	1	0	0	0	0	00.00:17:14	0
93-52-05-90	0af8c272d78d4d86a24854685e42916d	100	ms_int22	1	0	0	0	0	00.00:01:51	0
99-19-48-53	0b0da9072efb4b24a816b97ae60bef27	100	ms_int21	1	0	0	0	0	00.00:02:50	0
12-50-39-91	0c723507faae45089277e2d78225679d	100	ms_int7	1	0	0	0	0	00.00:01:26	0
02-41-59-45	0cf4d3608f264d179397774d4d6c14f9	100	ms_int2	1	0	0	0	0	00.00:02:07	0
83-25-84-56	0e690ffc4b844532ad5901f0e95eb440	100	ms_int4	1	0	0	0	0	00.00:01:01	0
49-29-13-16	0ff4b9742be14f418c7021841facb9f7	100	ms_int20	1	0	0	0	0	00.00:09:45	0
00-16-01-40	10385bc7969b47caa2e44000e5b8c335	100	ms_int4	1	0	0	0	0	00.00:04:35	0
36-48-95-68	10b6484636344ba7ab94572a2e2e9f6d	100	ms_int21	1	0	0	0	0	00.00:05:11	0
75-23-57-65	14a2db2d399f47af95058988cbcb0c68	100	ms_int5	1	0	0	0	0	00.00:11:32	0
69-45-10-46	14afa3d137934e018d2e8f1e7e5f9ab6	100	ms_int22	1	0	0	0	0	00.00:03:07	0
51-72-09-37	17b42b551e49439cbd74f760be668038	100	ms_int21	1	0	0	0	0	00.00:03:27	0
07-24-76-96	1823354173f748ea85282f61cb7b9ce8	100	ms_int4	1	0	0	0	0	00.00:01:37	0
17-22-43-08	188767bf525d4f74a72d82571a0d30bc	100	ms_int7	1	0	0	0	0	00.00:18:48	0
93-86-17-68	18ada30222da47a79ed16fc411e21db6	100	ms_int4	1	0	0	0	0	00.00:01:34	0
03-46-06-75	1a1dc315ebce4d20b0d3f7cdfdc61e6b	100	ms_int21	1	0	0	0	0	00.00:06:02	0
05-80-75-98	1a8c510da9b94b6d8edd5b3e8b6dcc91	100	ms_int20	1	0	0	0	0	00.00:09:09	0
66-54-95-44	1e372f37c6114176bcf216255a778a6d	100	ms_int22	1	0	0	0	0	00.00:04:52	0
16-12-88-89	1e7f1bf4d6b448dfb57844bbf3fa5e9a	100	ms_int3	1	0	0	0	0	00.00:03:28	0
77-83-19-78	1e909625be1b4d84867744d4532a407b	100	ms_int5	1	0	0	0	0	00.00:04:00	0
42-95-79-86	1e9f31f589c141dcb6ca9965b3500185	100	ms_int3	1	0	0	0	0	00.00:04:00	0
48-67-53-90	22a9d1d2db774d518ee1da1e4a1996f4	100	ms_int21	1	0	0	0	0	00.00:01:31	0
16-88-81-30	24db4bfec54c4bf28f9a7eeaa303b721	100	ms_int21	1	0	0	0	0	00.00:03:39	0
44-41-27-46	26b009cf49a74bf3ad096b8514f7f67c	100	ms_int4	1	0	0	0	0	00.00:02:45	0
43-75-25-16	277a5aa11ce14e6cb7300565fd16e567	100	ms_int2	1	0	0	0	0	00.00:01:36	0
28-59-20-60	27f75068a89f40e38e7702dc18dae303	100	ms_int4	1	0	0	0	0	00.00:02:16	0
30-35-74-18	28d9d2a47afe49bdb9ca1f483179353f	100	ms_int5	1	0	0	0	0	00.00:04:43	2
61-07-23-12	2f21b0d8be744f479f268f2d2d19cf1d	100	ms_int3	1	0	0	0	0	00.00:02:58	0
54-68-79-07	31c664e8669f4690ab62fad0693b7cca	100	ms_int3	1	0	0	0	0	00.00:05:19	0
31-73-40-15	32f41757e25844a58ac37143030790b7	100	ms_int2	1	0	0	0	0	00.00:02:20	0
72-19-32-99	35693b2a92884633b5261929bc87700c	100	ms_int21	1	0	0	0	0	00.00:03:53	0
47-00-82-45	35717a226bdb47adbc8f7af945b1175a	100	ms_int7	1	0	0	0	0	00.00:01:20	0
43-68-96-11	372933d6803b44c1a36c7f5ccbb299a5	100	ms_int22	1	0	0	0	0	00.00:01:44	0
46-08-17-23	37ad365e8c4e473f8dbec9f9c500ddc9	100	ms_int20	1	0	0	0	0	00.00:07:08	0
56-38-35-76	38b9c4d0d1ec46eeb562284ded26a81f	100	ms_int4	1	0	0	0	0	00.00:02:56	0
77-93-53-32	39ebceee0b6b430f9680fb7e2300ed72	100	ms_int4	1	0	0	0	0	00.00:17:04	0
64-35-65-18	3a999fe2bfb04f3497ea84b51976b771	100	ms_int21	1	0	0	0	0	00.00:02:20	0
95-86-36-43	3c73c6c733c5472fb07372e37ffcdd13	100	ms_int4	1	0	0	0	0	00.00:04:57	0
30-97-75-14	3daabf74c6d24331a8670fc07711611e	100	ms_int21	1	0	0	0	0	00.00:04:56	0
46-52-12-31	3f17f148781847f0804e3f05ad553a8c	100	ms_int21	1	0	0	0	0	00.00:00:51	0
37-05-45-07	40e38ed6a83b422d910f4edf34bc7101	100	ms_int21	1	0	0	0	0	00.00:05:20	0
32-75-87-67	414756b75a0a409a981ee5502cd1a786	100	ms_int20	1	0	0	0	0	00.00:05:56	0
15-75-36-42	41a528fee88c4a9f91c28fb3ac349b58	100	ms_int2	1	0	0	0	0	00.00:04:19	0
06-97-99-71	420f9c6d24a44cc2a5918df3c2d0db99	100	ms_int21	1	0	0	0	0	00.00:11:18	0
71-08-82-93	42625210a42d4777889a28fcfb501fa3	100	ms_int3	1	0	0	0	0	00.00:04:44	0
33-92-77-94	431d22f09a114a8ea1c4f3d9c6754d0b	100	ms_int22	1	0	0	0	0	00.00:02:49	0
60-33-00-94	466f05c06e4444f48063c3135c033221	100	ms_int4	1	0	0	0	0	00.00:04:08	0
14-64-56-23	47276d855db149b599be057c2a54bb35	100	ms_int20	1	0	0	0	0	00.00:08:32	0
42-23-51-72	487615902b464213a7b05f2aee3ce9e7	100	ms_int5	1	0	0	0	0	00.00:18:35	0
04-43-89-06	4aac969cee754cce8e5fe283cb99483c	100	ms_int20	1	0	0	0	0	00.00:06:35	0
15-18-31-46	4aeef9c4e1eb419fb1e4ddf586960b5e	100	ms_int21	1	0	0	0	0	00.00:01:52	0
46-10-33-05	4d81e9a0a72f48e0b009d674c49de98c	100	ms_int5	1	0	0	0	0	00.00:30:34	0
24-18-41-04	4d8568abdeab47f6a17be1776968892a	100	ms_int21	1	0	0	0	0	00.00:03:54	0
86-46-88-58	4dc326b49b134081b91710debc11b9c6	100	ms_int2	1	0	0	0	0	00.00:03:38	0
21-90-63-06	4e589d4d46cc49528b79d23b92f7302a	100	ms_int3	1	0	0	0	0	00.00:04:28	0
18-36-24-81	50dae6f918c04287ab3a3acdaa4f1d48	100	ms_int21	1	0	0	0	0	00.00:03:28	0
20-37-59-68	514c49cb72b348d9b407a01df51c1055	100	ms_int2	1	0	0	0	0	00.00:03:25	0
63-94-40-96	551fa00b43964f2392d29ffaf4d54798	100	ms_int4	1	0	0	0	0	00.00:03:33	0
32-92-94-56	590b4bb095b2498d85e28dd50c0ada1f	100	ms_int2	1	0	0	0	0	00.00:01:26	0
58-50-12-20	591d1124f39f4bd69b5050d62c10a0e7	100	ms_int20	1	0	0	0	0	00.00:10:21	0
09-51-01-71	596712e803774d7696449a28a5f1bf26	100	ms_int2	1	0	0	0	0	00.00:17:20	0
99-30-64-38	5a6587c1fdfc494192d51f844510ceed	100	ms_int3	1	0	0	0	0	00.00:02:09	0
28-36-09-38	5bd7ae50a655466fae9cbe7e325a5083	100	ms_int3	1	0	0	0	0	00.00:01:15	0
26-07-78-05	5f3ced428cfa41da901e33e82d6877c4	100	ms_int2	1	0	0	0	0	00.00:04:27	0
15-56-41-68	60843801e7ce4cde89451f889c33d439	100	ms_int4	1	0	0	0	0	00.00:01:41	0
19-69-84-78	60b8c6070d644b6594e1550785c73e9e	100	ms_int2	1	0	0	0	0	00.00:01:52	0
97-05-69-63	61d7bfd35eb540a59d36165bd1f98646	100	ms_int7	1	0	0	0	0	00.00:01:35	0
74-14-33-78	62af8bc834604aa6883314cb0ef0a501	100	ms_int20	1	0	0	0	0	00.00:14:59	1
83-47-46-48	62afb1d2809e441cbc3460a15ac40b2a	100	ms_int4	1	0	0	0	0	00.00:01:39	0
08-10-88-70	62c1ea0bd0d349a7b6a113416e1de7ed	100	ms_int2	1	0	0	0	0	00.00:03:30	0
23-27-59-80	665d00d5d27a4af694e5a605c928fbf6	100	ms_int5	1	0	0	0	0	00.00:21:50	0
66-00-24-46	69258bed782a44dbadf9ef6e7c614c8b	100	ms_int4	1	0	0	0	0	00.00:02:59	0
83-68-68-22	696e49096abd4ff0b8fcae765aa668c4	100	ms_int21	1	0	0	0	0	00.00:04:58	0
53-87-85-86	6ba1da6005554f08b4ca80be78835919	100	ms_int3	1	0	0	0	0	00.00:03:02	0
75-07-06-83	70c987a3e8c64f5b9d5d712a779ab686	100	ms_int20	1	0	0	0	0	00.00:08:40	0
62-12-43-26	7493ba52514647d9a4e4558edadb8845	100	ms_int2	1	0	0	0	0	00.00:02:37	0
95-20-18-75	76158a833ba94018a6abbf932818afb8	100	ms_int4	1	0	0	0	0	00.00:02:07	0
39-79-56-07	78fc051a4ddd4da18115f2abf5d30e55	100	ms_int2	1	0	0	0	0	00.00:33:41	0
25-15-53-60	799e75ba952a43fcbef0861627e6e8ae	100	ms_int21	1	0	0	0	0	00.00:02:50	0
73-76-98-56	7df6211e42f3444fbe54d4f89c1138b2	100	ms_int21	1	0	0	0	0	00.00:10:35	0
13-36-76-04	7f5132950a3e49db9393ca8533778453	100	ms_int4	1	0	0	0	0	00.00:00:59	0
28-49-11-29	7fbcba9ed676406f80ada0320d61e161	100	ms_int2	1	0	0	0	0	00.00:04:33	0
72-68-77-78	8063dffe79f046d5ba97c914b3f51197	100	ms_int4	1	0	0	0	0	00.00:01:53	0
09-18-60-70	81634df32bb3405582c9a03b365b0bc6	100	ms_int21	1	0	0	0	0	00.00:03:50	0
24-86-72-41	819d9661660c4aaaab41bd46203f504d	100	ms_int4	1	0	0	0	0	00.00:02:18	0
07-36-78-39	84a6642270f14ae7a39dfd4a5b449a96	100	ms_int22	1	0	0	0	0	00.00:03:35	0
29-55-62-02	84d7ea7986954e1daf2d9d8a5f389e96	100	ms_int3	1	0	0	0	0	00.00:02:30	0
06-93-35-53	864d6f9a827d4ef2a9c24fe0dc4aeb0e	100	ms_int4	1	0	0	0	0	00.00:03:11	0
15-36-20-92	87575b4a102b4c7f85275199681e2e86	100	ms_int21	1	0	0	0	0	00.00:03:12	0
71-19-79-76	87588fb8ef354e5aab7a710f9af19335	100	ms_int7	1	0	0	0	0	00.00:01:18	0
36-96-03-61	8792bbd8700449ba854aa3818fab507b	100	ms_int20	1	0	0	0	0	00.00:10:27	0
91-59-56-25	8ae80a5cd5804782a0418326b54167ca	100	ms_int4	1	0	0	0	0	00.00:03:09	0
44-62-93-09	8b582e5fc1aa4d098a2488af7a461566	100	ms_int2	1	0	0	0	0	00.00:07:10	0
31-19-27-69	8cf8d9a4f44e4ee8a7681e0b14c40a62	100	ms_int20	1	0	0	0	0	00.00:09:03	0
04-07-20-14	9df29bc05c674de9b6f62e539198cea7	100	ms_int20	1	0	0	0	0	00.00:06:43	0
27-56-45-05	a044575ebb1040f68ea8c337da4ccd3b	100	ms_int5	1	0	0	0	0	00.00:06:13	1
06-64-83-62	a0ec0a53ee414a4e9c2c80976c2a4a5c	100	ms_int2	1	0	0	0	0	00.00:04:37	0
05-00-90-94	a55ef4c70259472b9c2659d0553257ad	100	ms_int20	1	0	0	0	0	00.00:12:04	0
89-83-30-10	a7c2e099a4d64d13a71b35481e3ec8e1	100	ms_int20	1	0	0	0	0	00.00:08:08	0
56-63-81-80	a8845bbd41584c59adc82b8bf411151f	100	ms_int20	1	0	0	0	0	00.00:08:57	0
52-38-30-40	a97f6b72156043e4aa1631315933a86b	100	ms_int4	1	0	0	0	0	00.00:02:41	0
30-82-27-33	ab0834a6f44a4d97bcb39f7a8db2181f	100	ms_int2	1	0	0	0	0	00.00:02:51	0
35-74-93-40	acc9c45e50584e3f97e2fd4734ca9ef3	100	ms_int2	1	0	0	0	0	00.00:04:18	0
04-72-88-39	adbd71c1c39c4297b91ea2454b8764e7	100	ms_int3	1	0	0	0	0	00.00:03:47	0
46-39-24-65	adeea566f02a41fa909ffb297c7c2641	100	ms_int3	1	0	0	0	0	00.00:01:28	0
85-73-21-07	aee51bd367df4b689732b7eb4d895c80	100	ms_int22	1	0	0	0	0	00.00:06:37	0
81-73-96-95	afd9adcfd1d74a9392e0d549ffa0a324	100	ms_int4	1	0	0	0	0	00.00:02:05	0
72-44-39-96	b14c6c4bd2184ca3a512c2908ea008c0	100	ms_int4	1	0	0	0	0	00.00:01:59	0
75-30-37-33	b242ef265fa24cceb70d7f9631515fb7	100	ms_int20	1	0	0	0	0	00.00:06:19	0
14-05-81-39	b25e8676e7fd495c80e8f51eda8057ba	100	ms_int20	1	0	0	0	0	00.00:08:38	0
00-82-34-63	b51e090415304930b9d5ff7a3ab1b9b5	100	ms_int22	1	0	0	0	0	00.00:03:03	0
56-86-37-55	b6cd8953c4074d1b8f1af248d10a5675	100	ms_int2	1	0	0	0	0	00.00:02:34	0
45-18-96-11	b7678b7092b74088a9267a6cdb6c7ec4	100	ms_int4	1	0	0	0	0	00.00:05:21	0
86-60-56-66	b840d5e227f84bdeaaf7ca9f76053734	100	ms_int5	1	0	0	0	0	00.00:15:20	0
29-34-29-55	baa4b8e0d2ac4c15a22f2f4a9f9a8290	100	ms_int4	1	0	0	0	0	00.00:02:01	0
98-09-80-00	bb0666ce3acc446a8aaad5145e4bf9d8	100	ms_int4	1	0	0	0	0	00.00:03:55	0
65-27-56-97	bc07c51033254353a05a053a423b761d	100	ms_int2	1	0	0	0	0	00.00:07:45	0
24-92-38-66	bcf1181638774da69eb96b63f891896c	100	ms_int7	1	0	0	0	0	00.00:01:01	0
31-51-18-05	bf4ccf3e2a4a47819c548b268275b8ba	100	ms_int4	1	0	0	0	0	00.00:02:08	0
85-41-57-56	c5775e1bfb904563b4b5ac76d22741d9	100	ms_int4	1	0	0	0	0	00.00:05:22	0
30-30-41-67	c7ed58d72cab441daa7f6655462d42f3	100	ms_int22	1	0	0	0	0	00.00:03:13	0
12-11-75-66	caf98bb2512a4102b7aea3c441e42fc7	100	ms_int4	1	0	0	0	0	00.00:01:44	0
47-18-14-86	cd60aa31e3964356a9c9806e706fffb6	100	ms_int5	1	0	0	0	0	00.00:34:05	0
92-22-30-38	cf8e777ebded4963b5d21822ee8cba9c	100	ms_int4	1	0	0	0	0	00.00:02:28	0
39-53-91-96	d0e2c1cf518c4edb850d27723cacef36	100	ms_int3	1	0	0	0	0	00.00:01:58	0
51-34-87-09	d43cb3cf08e747b9b9b733ab4dfb1cc4	100	ms_int21	1	0	0	0	0	00.00:16:06	0
91-65-87-10	d5f9549901ce4cb9814e4455445b4760	100	ms_int4	1	0	0	0	0	00.00:03:31	0
63-20-16-40	d63e642edc614ce2bc5e0a043a6ab7d8	100	ms_int21	1	0	0	0	0	00.00:02:00	0
12-73-35-15	d90386fde8a04e6b9be90e593778490c	100	ms_int2	1	0	0	0	0	00.00:04:25	0
62-66-91-16	dd34487f459645159b171ea11ad21dae	100	ms_int4	1	0	0	0	0	00.00:04:15	0
45-08-01-87	dd4f3ee05b474f8f8309ef095637badb	100	ms_int2	1	0	0	0	0	00.00:02:31	0
15-31-63-97	de0085450a1941ca9bc44f2404f3609b	100	ms_int2	1	0	0	0	0	00.00:38:44	0
12-16-32-61	def531192f46408db62270e9beea05bf	100	ms_int20	1	0	0	0	0	00.00:09:40	0
56-42-50-97	e062f4e8b5bd43ffa23374aabc8af2c3	100	ms_int2	1	0	0	0	0	00.00:05:42	0
29-77-43-30	e12bf6a76fb548bb95e0d5bcd72f6668	100	ms_int7	1	0	0	0	0	00.00:01:18	0
35-19-52-80	e1f03dfbec704217aa752293535ee8a2	100	ms_int2	1	0	0	0	0	00.00:09:08	0
42-11-74-70	e42a92fd3a3e495787b6b34ecd055373	100	ms_int3	1	0	0	0	0	00.00:01:15	0
59-48-24-95	e5497e72e0b4438cb7466754cb6c114e	100	ms_int4	1	0	0	0	0	00.00:03:12	0
79-44-05-93	e65e89a8dd424b8186e1fcb904f18b96	100	ms_int3	1	0	0	0	0	00.00:02:34	0
03-03-63-74	e933b43c62cc4848b233f7296742a424	100	ms_int20	1	0	0	0	0	00.00:10:05	1
93-02-18-23	ea1ed21e2700431aa79d7e08176dabd4	100	ms_int3	1	0	0	0	0	00.00:04:34	0
38-28-35-47	eecef181573447e283a086bee8e499e3	100	ms_int7	1	0	0	0	0	00.00:01:41	0
68-42-93-30	f037955e19dc495199461b7451a05c2f	100	ms_int21	1	0	0	0	0	00.00:04:41	0
40-80-44-87	f05491f6fe6747cab6bcdcc1bd6b0dfa	100	ms_int2	1	0	0	0	0	00.00:04:25	0
25-04-04-95	f15f5861094f42f1aec02c8442199e2f	100	ms_int21	1	0	0	0	0	00.00:04:32	0
37-92-72-92	f33904fc919b43dabd01752c1dad0b69	100	ms_int22	1	0	0	0	0	00.00:03:22	0
20-55-01-06	f46818942a7c4f5996d514c8eab7799d	100	ms_int2	1	0	0	0	0	00.00:03:23	0
54-96-04-18	f57a1bf5515d4772890e6339e6fdbb6e	100	ms_int2	1	0	0	0	0	00.00:01:48	0
04-70-06-58	f7045eb0a4f243bd8caba51d04aca893	100	ms_int2	1	0	0	0	0	00.00:03:02	0
14-74-67-51	f9957d9a3a7646759986e5d5e796a1de	100	ms_int20	1	0	0	0	0	00.00:06:04	0
33-44-64-04	fc963d5253d644aca7ce4056987d7961	100	ms_int4	1	0	0	0	0	00.00:01:39	0
70-50-71-18	fc9ad69f51cd48c79cae36375b07752e	100	ms_int4	1	0	0	0	0	00.00:01:24	0
62-07-12-97	fcbc4c38e5ba49e0a5cd3d2021c0b72e	100	ms_int2	1	0	0	0	0	00.00:02:30	0
28-27-08-95	fd0a5dcf299d4332a377098c33ec5acc	100	ms_int5	1	0	0	0	0	00.00:07:03	0
91-49-99-76	020f974d0a724ca7be360fd5e6f0ab1d	100	ms_int5	1	0	0	0	0	00.00:04:13	0
35-32-42-14	02896ea4ff39427bb505beacd26e1af9	100	ms_int5	1	0	0	0	0	00.00:01:53	0
86-17-33-11	03ad9efa8aeb425491a4183818337454	100	ms_int20	1	0	0	0	0	00.00:03:41	0
94-54-82-56	0702fba49ea247d79b88ab60cc22358c	100	ms_int3	1	0	0	0	0	00.00:01:51	0
14-13-56-26	081e186ebe0b474ca2ef3c424db53ca9	100	ms_int3	1	0	0	0	0	00.00:02:52	0
68-67-62-53	0c183a5cbfc04f38a0f6f6c586fec5a4	100	ms_int20	1	0	0	0	0	00.00:03:28	0
15-44-22-82	0c9411dce60d4db8ae9e78e6c422a479	100	ms_int6	1	0	0	0	0	00.00:02:14	0
64-41-10-45	0ee2ba458ca741d086bc06f86d62c1f0	100	ms_int6	1	0	0	0	0	00.00:05:41	0
04-83-60-17	0f3c318a2da842fa9006648fc2f327c4	100	ms_int3	1	0	0	0	0	00.00:01:41	0
14-78-42-02	0f9fac82ad324049a981ae67d135ddb5	100	ms_int6	1	0	0	0	0	00.00:03:13	0
49-45-57-41	10c75122e2524d909cad5ae3423eb1f8	100	ms_int5	1	0	0	0	0	00.00:05:15	0
35-41-90-97	11a6753f7f964204b2ccc4f3ba22be1b	100	ms_int5	1	0	0	0	0	00.00:08:21	0
97-31-17-88	12b314864d534662a92cde011cccccfd	100	ms_int5	1	0	0	0	0	00.00:01:34	0
96-35-73-83	12c82a2dc4a94c898064499db5a34d88	100	ms_int3	1	0	0	0	0	00.00:01:20	0
67-21-23-16	1337fadfd9284b249aa1167625809b94	100	ms_int5	1	0	0	0	0	00.00:02:38	0
91-51-17-26	142583cdb506492ba9cf4d55d70b9fc0	100	ms_int6	1	0	0	0	0	00.00:04:02	0
19-37-56-28	15412fc5d39e40409fba13b2277dd261	100	ms_int22	1	0	0	0	0	00.00:03:07	0
57-43-96-64	185e49517a014a50a71722cf8f6da543	100	ms_int6	1	0	0	0	0	00.00:03:19	0
20-09-81-33	1ce50805b6014d809e89addeff561456	100	ms_int6	1	0	0	0	0	00.00:03:59	0
56-30-25-49	20237344b19e4cdd837c8197faa7196c	100	ms_int3	1	0	0	0	0	00.00:04:19	0
42-14-11-44	24d0b3f5e85e4ee5a34d10923624d1d5	100	ms_int3	1	0	0	0	0	00.00:01:40	0
17-03-09-86	25b9d6cd665442a7bc79f437f8acad1d	100	ms_int6	1	0	0	0	0	00.00:11:39	0
37-51-01-46	278d2970efdb444fa1a9db2786bf32f6	100	ms_int20	1	0	0	0	0	00.00:04:38	0
17-88-17-68	2908ea07bd534180a011711d7f6de822	100	ms_int20	1	0	0	0	0	00.00:08:01	1
57-57-95-07	298bdc25d0274945beadff89ca4d3454	100	ms_int3	1	0	0	0	0	00.00:02:03	0
15-32-47-19	2b87048715614ae7a3d6c6a255991e38	100	ms_int20	1	0	0	0	0	00.00:03:53	0
48-73-13-76	2c00fa77be714fc7a801c3346a6436a1	100	ms_int20	1	0	0	0	0	00.00:07:58	0
89-69-01-37	2d8a1cb2acfa4fd88d30b962d3223fd1	100	ms_int6	1	0	0	0	0	00.00:05:57	0
30-68-26-63	30e708582510470ca082fef7a66e6992	100	ms_int20	1	0	0	0	0	00.00:09:13	0
30-69-87-91	3156e957af4749dda5ef2035152e0ba5	100	ms_int6	1	0	0	0	0	00.00:03:40	0
03-03-12-18	320b60892cec4c2680f58b0f790bcff5	100	ms_int5	1	0	0	0	0	00.00:02:07	0
90-08-11-86	33949312b30a4b69afe694e01fdbc067	100	ms_int3	1	0	0	0	0	00.00:02:57	0
80-82-14-34	356cc56134224907af7505c1767ddef6	100	ms_int22	1	0	0	0	0	00.00:01:48	0
